id,order,image,click,row,col
5,37,60,1,1,5
5,37,60,2,2,5
5,37,60,3,2,4
5,38,3,1,2,5
5,38,3,2,3,5
5,38,3,3,2,6
5,39,54,1,2,5
5,39,54,2,3,5
5,39,54,3,4,5
5,40,12,1,4,4
5,40,12,2,3,4
5,40,12,3,4,3
5,41,84,1,2,6
5,41,84,2,3,6
5,41,84,3,4,6
5,42,82,1,5,5
5,42,82,2,5,4
5,42,82,3,6,4
5,43,61,1,5,8
5,43,61,2,4,8
5,43,61,3,5,7
5,44,1,1,3,8
5,44,1,2,2,8
5,44,1,3,4,8
5,45,13,1,2,6
5,45,13,2,3,6
5,45,13,3,4,6
5,46,50,1,3,6
5,46,50,2,4,7
5,46,50,3,4,6
5,47,42,1,4,5
5,47,42,2,5,5
5,47,42,3,5,4
5,49,45,1,2,5
5,49,45,2,3,6
5,49,45,3,2,6
5,50,46,1,4,6
5,50,46,2,5,6
5,50,46,3,4,7
5,51,48,1,2,6
5,51,48,2,1,6
5,51,48,3,1,5
5,52,67,1,2,7
5,52,67,2,3,8
5,52,67,3,1,7
6,1,29,1,3,5
6,1,29,2,3,6
6,1,29,3,4,5
6,2,1,1,3,8
6,2,1,2,3,7
6,2,1,3,4,7
6,3,32,1,4,6
6,3,32,2,3,6
6,3,32,3,4,6
6,4,46,1,4,6
6,4,46,2,4,7
6,4,46,3,4,6
6,5,54,1,2,5
6,5,54,2,2,6
6,5,54,3,5,5
6,6,7,1,5,6
6,6,7,2,4,6
6,6,7,3,5,5
6,7,23,1,4,7
6,7,23,2,4,7
6,7,23,3,4,7
6,8,40,1,3,4
6,8,40,2,2,4
6,8,40,3,2,4
6,9,15,1,6,6
6,9,15,2,5,6
6,9,15,3,6,6
6,10,26,1,3,5
6,10,26,2,3,5
6,10,26,3,2,5
6,11,45,1,3,6
6,11,45,2,2,5
6,11,45,3,2,5
6,12,27,1,2,6
6,12,27,2,2,6
6,12,27,3,2,6
6,14,36,1,3,6
6,14,36,2,2,6
6,14,36,3,1,6
6,15,31,1,5,5
6,15,31,2,5,5
6,15,31,3,4,5
6,16,30,1,5,7
6,16,30,2,5,6
6,16,30,3,5,7
6,17,11,1,3,6
6,17,11,2,2,6
6,17,11,3,3,6
6,18,44,1,3,5
6,18,44,2,2,6
6,18,44,3,2,5
6,19,50,1,3,6
6,19,50,2,4,6
6,19,50,3,4,5
6,20,19,1,4,6
6,20,19,2,4,6
6,20,19,3,3,6
6,21,80,1,4,6
6,21,80,2,4,5
6,21,80,3,4,5
6,22,42,1,4,5
6,22,42,2,5,5
6,22,42,3,4,5
6,23,10,1,3,6
6,23,10,2,3,6
6,23,10,3,3,6
6,24,12,1,4,4
6,24,12,2,4,4
6,24,12,3,4,4
6,25,25,1,5,6
6,25,25,2,5,5
6,25,25,3,5,6
6,26,64,1,2,5
6,26,64,2,4,5
6,26,64,3,2,5
6,27,13,1,3,5
6,27,13,2,3,6
6,27,13,3,3,6
6,28,82,1,5,4
6,28,82,2,5,4
6,28,82,3,5,5
6,29,47,1,1,6
6,29,47,2,1,6
6,29,47,3,1,6
6,31,57,1,2,6
6,31,57,2,2,5
6,31,57,3,3,7
6,32,84,1,3,6
6,32,84,2,3,6
6,32,84,3,3,6
6,33,53,1,4,5
6,33,53,2,4,5
6,33,53,3,4,5
6,34,65,1,3,5
6,34,65,2,3,5
6,34,65,3,3,5
6,35,61,1,4,5
6,35,61,2,4,7
6,35,61,3,4,5
6,36,18,1,1,3
6,36,18,2,1,2
6,36,18,3,4,8
6,37,28,1,4,6
6,37,28,2,4,6
6,37,28,3,4,6
6,38,67,1,2,7
6,38,67,2,2,7
6,38,67,3,2,7
6,39,33,1,4,5
6,39,33,2,5,5
6,39,33,3,4,6
6,40,3,1,2,5
6,40,3,2,2,6
6,40,3,3,2,5
6,41,35,1,4,6
6,41,35,2,4,7
6,41,35,3,4,7
6,42,60,1,3,4
6,42,60,2,2,4
6,42,60,3,2,5
6,43,24,1,3,8
6,43,24,2,3,8
6,43,24,3,3,7
6,44,16,1,4,7
6,44,16,2,4,6
6,44,16,3,3,6
6,45,51,1,2,6
6,45,51,2,2,6
6,45,51,3,2,5
6,46,2,1,4,5
6,46,2,2,5,6
6,46,2,3,4,5
6,47,37,1,3,6
6,47,37,2,2,6
6,47,37,3,4,6
6,48,22,1,2,6
6,48,22,2,1,6
6,48,22,3,2,6
6,49,63,1,3,6
6,49,63,2,3,5
6,49,63,3,3,5
6,50,48,1,2,6
6,50,48,2,2,6
6,50,48,3,3,6
6,51,83,1,2,6
6,51,83,2,2,6
6,51,83,3,2,6
6,52,58,1,2,6
6,52,58,2,2,5
6,52,58,3,2,6
7,1,63,1,5,5
7,1,63,2,5,6
7,1,63,3,6,6
7,2,53,1,5,5
7,2,53,2,4,5
7,2,53,3,3,5
7,3,28,1,6,3
7,3,28,2,3,3
7,3,28,3,4,6
7,4,51,1,3,5
7,4,51,2,2,5
7,4,51,3,2,6
7,5,13,1,2,6
7,5,13,2,3,6
7,5,13,3,2,5
7,6,48,1,1,6
7,6,48,2,1,5
7,6,48,3,2,6
7,7,61,1,5,4
7,7,61,2,4,5
7,7,61,3,5,5
7,9,58,1,2,5
7,9,58,2,1,6
7,9,58,3,1,5
7,10,12,1,5,4
7,10,12,2,6,4
7,10,12,3,6,5
7,11,40,1,2,5
7,11,40,2,2,4
7,11,40,3,3,5
7,12,10,1,3,6
7,12,10,2,4,6
7,12,10,3,3,6
7,13,25,1,5,8
7,13,25,2,6,8
7,13,25,3,5,8
7,14,2,1,5,6
7,14,2,2,4,5
7,14,2,3,3,5
7,15,29,1,2,6
7,15,29,2,3,6
7,15,29,3,2,5
7,16,54,1,2,6
7,16,54,2,2,5
7,16,54,3,3,5
7,17,60,1,3,5
7,17,60,2,2,5
7,17,60,3,2,4
7,18,64,1,4,6
7,18,64,2,5,6
7,18,64,3,6,6
7,19,65,1,3,6
7,19,65,2,3,5
7,19,65,3,4,6
7,20,44,1,2,5
7,20,44,2,2,6
7,20,44,3,1,5
7,22,32,1,2,6
7,22,32,2,3,6
7,22,32,3,4,6
7,23,80,1,3,3
7,23,80,2,4,3
7,23,80,3,5,3
7,24,24,1,2,7
7,24,24,2,2,8
7,24,24,3,3,8
7,25,67,1,1,7
7,25,67,2,1,6
7,25,67,3,2,8
7,26,22,1,5,5
7,26,22,2,4,8
7,26,22,3,5,4
7,27,36,1,2,5
7,27,36,2,1,5
7,27,36,3,3,5
7,28,30,1,4,6
7,28,30,2,5,6
7,28,30,3,4,4
7,29,46,1,4,6
7,29,46,2,4,7
7,29,46,3,3,6
7,30,31,1,5,8
7,30,31,2,4,6
7,30,31,3,5,6
7,31,3,1,2,5
7,31,3,2,2,6
7,31,3,3,3,6
7,32,11,1,3,6
7,32,11,2,2,6
7,32,11,3,2,5
7,33,7,1,5,5
7,33,7,2,5,6
7,33,7,3,5,5
7,34,50,1,5,8
7,34,50,2,4,8
7,34,50,3,4,7
7,35,84,1,2,6
7,35,84,2,3,6
7,35,84,3,3,6
7,36,37,1,1,7
7,36,37,2,2,7
7,36,37,3,3,7
7,37,26,1,4,5
7,37,26,2,3,5
7,37,26,3,5,5
7,38,15,1,5,6
7,38,15,2,6,6
7,38,15,3,6,5
7,39,82,1,5,4
7,39,82,2,5,5
7,39,82,3,6,4
7,40,18,1,1,3
7,40,18,2,1,2
7,40,18,3,1,4
7,41,23,1,4,7
7,41,23,2,5,7
7,41,23,3,6,7
7,42,19,1,3,6
7,42,19,2,2,6
7,42,19,3,2,7
7,43,42,1,5,5
7,43,42,2,4,5
7,43,42,3,5,7
7,44,35,1,4,7
7,44,35,2,4,6
7,44,35,3,4,7
7,45,33,1,4,5
7,45,33,2,5,6
7,45,33,3,4,6
7,46,47,1,1,6
7,46,47,2,1,5
7,46,47,3,1,5
7,47,1,1,5,2
7,47,1,2,6,2
7,47,1,3,6,3
7,48,16,1,5,6
7,48,16,2,5,5
7,48,16,3,6,6
7,49,83,1,1,6
7,49,83,2,1,5
7,49,83,3,2,6
7,50,45,1,3,6
7,50,45,2,2,5
7,50,45,3,3,5
7,51,57,1,2,6
7,51,57,2,3,7
7,51,57,3,2,5
7,52,27,1,3,6
7,52,27,2,4,6
7,52,27,3,5,6
8,1,58,1,2,7
8,1,58,2,1,6
8,1,58,3,1,5
8,2,15,1,5,6
8,2,15,2,6,6
8,2,15,3,6,7
8,3,29,1,2,6
8,3,29,2,3,6
8,3,29,3,2,5
8,4,64,1,4,6
8,4,64,2,5,6
8,4,64,3,5,7
8,5,30,1,5,6
8,5,30,2,6,6
8,5,30,3,5,7
8,6,33,1,4,5
8,6,33,2,5,6
8,6,33,3,4,6
8,7,24,1,3,8
8,7,24,2,3,7
8,7,24,3,2,8
8,8,13,1,3,5
8,8,13,2,3,6
8,8,13,3,2,6
8,9,54,1,3,5
8,9,54,2,4,5
8,9,54,3,5,5
8,10,16,1,5,1
8,10,16,2,6,1
8,10,16,3,4,1
8,11,46,1,4,6
8,11,46,2,4,7
8,11,46,3,5,6
8,12,53,1,3,5
8,12,53,2,3,6
8,12,53,3,4,5
8,13,84,1,2,6
8,13,84,2,3,6
8,13,84,3,1,6
8,14,80,1,3,3
8,14,80,2,4,3
8,14,80,3,5,3
8,15,45,1,3,6
8,15,45,2,2,5
8,15,45,3,4,6
8,16,23,1,4,7
8,16,23,2,5,6
8,16,23,3,6,5
8,17,57,1,3,7
8,17,57,2,2,6
8,17,57,3,2,5
8,19,1,1,3,4
8,19,1,2,4,4
8,19,1,3,5,4
8,20,10,1,3,6
8,20,10,2,4,6
8,20,10,3,3,5
8,21,7,1,5,5
8,21,7,2,6,5
8,21,7,3,5,6
8,22,67,1,2,7
8,22,67,2,1,6
8,22,67,3,1,7
8,23,31,1,4,6
8,23,31,2,5,6
8,23,31,3,6,6
8,24,48,1,1,6
8,24,48,2,2,6
8,24,48,3,3,6
8,25,11,1,2,6
8,25,11,2,3,6
8,25,11,3,3,5
8,26,3,1,2,5
8,26,3,2,3,5
8,26,3,3,1,5
8,27,18,1,1,3
8,27,18,2,1,2
8,27,18,3,1,4
8,28,50,1,3,6
8,28,50,2,4,6
8,28,50,3,5,6
8,29,2,1,3,4
8,29,2,2,3,5
8,29,2,3,4,6
8,30,40,1,1,4
8,30,40,2,2,4
8,30,40,3,3,4
8,31,19,1,4,6
8,31,19,2,3,6
8,31,19,3,2,5
8,32,26,1,3,4
8,32,26,2,2,4
8,32,26,3,2,5
8,33,65,1,4,7
8,33,65,2,3,7
8,33,65,3,3,5
8,34,61,1,4,7
8,34,61,2,5,7
8,34,61,3,5,8
8,35,42,1,4,6
8,35,42,2,4,7
8,35,42,3,5,6
8,36,25,1,5,6
8,36,25,2,6,6
8,36,25,3,5,5
8,37,63,1,3,5
8,37,63,2,3,6
8,37,63,3,2,5
8,38,32,1,2,6
8,38,32,2,4,6
8,38,32,3,4,7
8,39,22,1,2,6
8,39,22,2,3,6
8,39,22,3,4,6
