id,order,image,click,row,col
3,38,10,2,3,6
3,38,10,3,1,6
3,39,3,1,4,6
3,39,3,2,3,7
3,39,3,3,3,6
3,41,33,1,2,5
3,41,33,2,2,6
3,41,33,3,1,5
3,42,25,1,3,7
3,42,25,2,2,7
3,42,25,3,2,6
3,43,24,1,3,6
3,43,24,2,2,6
3,43,24,3,2,5
3,44,21,1,3,5
3,44,21,2,2,5
3,44,21,3,1,5
3,45,30,1,1,5
3,45,30,2,1,5
3,45,30,3,1,5
3,46,20,1,3,3
3,46,20,2,2,3
3,46,20,3,2,4
3,47,35,1,2,6
3,47,35,2,3,6
3,47,35,3,3,6
3,49,47,1,2,5
3,49,47,2,3,4
3,49,47,3,2,4
3,50,1,1,3,6
3,50,1,2,2,6
3,50,1,3,3,6
3,51,40,1,2,3
3,51,40,2,3,3
3,51,40,3,2,3
3,52,12,1,3,3
3,52,12,2,2,3
3,52,12,3,2,3
4,1,6,1,3,6
4,1,6,2,3,6
4,1,6,3,3,6
4,2,45,1,4,7
4,2,45,2,4,5
4,2,45,3,4,5
4,3,38,1,3,5
4,3,38,2,3,4
4,3,38,3,3,4
4,4,4,1,2,4
4,4,4,2,2,5
4,4,4,3,3,4
4,5,40,1,3,3
4,5,40,2,4,3
4,5,40,3,2,3
4,6,30,1,3,5
4,6,30,2,1,5
4,6,30,3,2,5
4,7,47,1,3,3
4,7,47,2,2,4
4,7,47,3,3,4
4,8,41,1,3,6
4,8,41,2,2,6
4,8,41,3,3,5
4,9,2,1,2,5
4,9,2,2,1,5
4,9,2,3,3,5
4,10,32,1,3,6
4,10,32,2,2,6
4,10,32,3,3,7
4,11,39,1,3,7
4,11,39,2,2,7
4,11,39,3,3,6
4,12,48,1,3,6
4,12,48,2,3,5
4,12,48,3,4,5
4,13,33,1,3,4
4,13,33,2,2,5
4,13,33,3,3,5
4,14,50,1,2,4
4,14,50,2,2,3
4,14,50,3,3,3
4,15,46,1,2,4
4,15,46,2,2,5
4,15,46,3,2,6
4,16,34,1,3,8
4,16,34,2,3,9
4,16,34,3,2,9
4,17,43,1,1,7
4,17,43,2,2,7
4,17,43,3,2,7
4,18,13,1,3,4
4,18,13,2,3,3
4,18,13,3,4,3
4,19,44,1,2,7
4,19,44,2,2,6
4,19,44,3,1,6
4,20,29,1,2,8
4,20,29,2,3,8
4,20,29,3,2,7
4,21,42,1,2,8
4,21,42,2,1,8
4,21,42,3,2,8
4,22,35,1,2,6
4,22,35,2,3,6
4,22,35,3,3,5
4,23,23,1,3,4
4,23,23,2,4,4
4,23,23,3,3,5
4,24,20,1,2,3
4,24,20,2,3,3
4,24,20,3,2,4
4,25,7,1,3,6
4,25,7,2,2,6
4,25,7,3,2,6
4,26,17,1,3,3
4,26,17,2,2,4
4,26,17,3,3,4
4,27,24,1,3,6
4,27,24,2,3,5
4,27,24,3,4,5
4,28,12,1,3,3
4,28,12,2,3,4
4,28,12,3,2,4
4,29,19,1,3,6
4,29,19,2,3,7
4,29,19,3,2,7
4,30,18,1,2,4
4,30,18,2,1,5
4,30,18,3,1,4
4,31,8,1,3,7
4,31,8,2,3,6
4,31,8,3,2,6
4,32,26,1,5,6
4,32,26,2,4,6
4,32,26,3,4,7
4,33,36,1,4,5
4,33,36,2,3,4
4,33,36,3,3,5
4,34,21,1,3,6
4,34,21,2,3,5
4,34,21,3,2,5
4,35,15,1,2,5
4,35,15,2,3,5
4,35,15,3,2,6
4,36,14,1,2,5
4,36,14,2,2,6
4,36,14,3,1,6
4,37,10,1,3,5
4,37,10,2,3,5
4,37,10,3,4,5
4,38,27,1,3,4
4,38,27,2,2,5
4,38,27,3,2,4
4,39,5,1,3,4
4,39,5,2,3,5
4,39,5,3,2,5
4,40,1,1,3,6
4,40,1,2,3,5
4,40,1,3,2,6
4,41,22,1,3,5
4,41,22,2,3,6
4,41,22,3,2,6
4,42,16,1,4,8
4,42,16,2,3,8
4,42,16,3,3,7
4,43,11,1,3,5
4,43,11,2,3,6
4,43,11,3,4,5
4,44,31,1,3,4
4,44,31,2,3,5
4,44,31,3,2,5
4,45,25,1,4,7
4,45,25,2,4,6
4,45,25,3,3,7
4,47,9,1,3,3
4,47,9,2,3,3
4,47,9,3,3,3
4,49,37,1,4,1
4,49,37,2,3,2
4,49,37,3,4,2
4,50,49,1,2,7
4,50,49,2,2,8
4,50,49,3,3,8
4,51,28,1,3,8
4,51,28,2,3,8
4,51,28,3,3,8
4,52,3,1,3,7
4,52,3,2,3,7
4,52,3,3,3,7
5,1,24,1,4,5
5,1,24,2,4,4
5,1,24,3,4,7
5,2,2,1,2,5
5,2,2,2,2,6
5,2,2,3,3,5
5,3,30,1,3,6
5,3,30,2,3,7
5,3,30,3,3,5
5,4,19,1,4,5
5,4,19,2,3,6
5,4,19,3,3,5
5,5,17,1,6,5
5,5,17,2,5,4
5,5,17,3,5,6
5,6,23,1,4,4
5,6,23,2,5,5
5,6,23,3,4,6
5,7,22,1,4,5
5,7,22,2,5,5
5,7,22,3,4,4
5,8,4,1,2,4
5,8,4,2,2,5
5,8,4,3,3,5
5,9,28,1,3,7
5,9,28,2,3,8
5,9,28,3,4,7
5,10,49,1,3,6
5,10,49,2,3,7
5,10,49,3,2,8
5,12,11,1,3,5
5,12,11,2,3,6
5,12,11,3,4,5
5,13,8,1,4,7
5,13,8,2,5,4
5,13,8,3,4,5
5,14,14,1,1,5
5,14,14,2,1,6
5,14,14,3,1,7
5,15,39,1,4,6
5,15,39,2,4,7
5,15,39,3,3,6
5,16,18,1,2,6
5,16,18,2,2,5
5,16,18,3,2,4
5,17,36,1,4,6
5,17,36,2,5,6
5,17,36,3,3,5
5,18,43,1,1,7
5,18,43,2,2,7
5,18,43,3,2,6
5,19,41,1,5,5
5,19,41,2,5,6
5,19,41,3,5,7
5,20,16,1,4,8
5,20,16,2,4,7
5,20,16,3,4,6
5,21,25,1,3,7
5,21,25,2,4,7
5,21,25,3,4,6
5,22,6,1,3,6
5,22,6,2,4,6
5,22,6,3,4,5
5,23,37,1,6,4
5,23,37,2,6,5
5,23,37,3,6,3
5,24,13,1,1,7
5,24,13,2,6,7
5,24,13,3,6,6
5,26,1,1,5,5
5,26,1,2,5,6
5,26,1,3,6,7
5,27,27,1,3,3
5,27,27,2,2,3
5,27,27,3,3,2
5,28,42,1,4,8
5,28,42,2,4,7
5,28,42,3,5,8
5,29,47,1,3,4
5,29,47,2,3,4
5,29,47,3,3,4
5,30,48,1,3,5
5,30,48,2,2,4
5,30,48,3,2,4
5,31,15,1,3,5
5,31,15,2,3,5
5,31,15,3,3,5
5,32,7,1,4,6
5,32,7,2,4,5
5,32,7,3,4,5
5,33,29,1,3,8
5,33,29,2,3,7
5,33,29,3,3,6
5,34,32,1,3,6
5,34,32,2,3,5
5,34,32,3,3,5
5,35,33,1,3,4
5,35,33,2,3,5
5,35,33,3,2,5
5,36,9,1,4,7
5,36,9,2,4,6
5,36,9,3,4,6
5,37,44,1,4,8
5,37,44,2,3,8
5,37,44,3,4,7
5,38,21,1,5,6
5,38,21,2,4,6
5,38,21,3,5,6
5,39,31,1,5,7
5,39,31,2,5,7
5,39,31,3,5,7
5,40,3,1,3,8
5,40,3,2,3,7
5,40,3,3,4,6
5,41,26,1,5,5
5,41,26,2,5,5
5,41,26,3,5,5
5,42,35,1,3,7
5,42,35,2,3,7
5,42,35,3,3,7
5,43,12,1,3,4
5,43,12,2,3,4
5,43,12,3,3,4
5,44,38,1,3,5
5,44,38,2,3,5
5,44,38,3,3,5
5,45,34,1,3,8
5,45,34,2,4,8
5,45,34,3,4,8
5,46,10,1,4,5
5,46,10,2,4,6
5,46,10,3,4,6
5,47,45,1,6,6
5,47,45,2,6,5
5,47,45,3,6,4
5,48,5,1,4,6
5,48,5,2,3,6
5,48,5,3,4,5
5,49,40,1,4,3
5,49,40,2,4,3
5,49,40,3,4,3
5,50,50,1,3,5
5,50,50,2,3,5
5,50,50,3,3,5
5,51,20,1,3,2
5,51,20,2,3,2
5,51,20,3,3,2
5,52,46,1,2,4
5,52,46,2,2,4
5,52,46,3,2,5
6,1,3,1,5,6
6,1,3,2,4,6
6,1,3,3,6,5
6,2,6,1,2,6
6,2,6,2,1,6
6,2,6,3,2,6
6,3,48,1,2,5
6,3,48,2,1,5
6,3,48,3,2,5
6,4,37,1,3,2
6,4,37,2,2,3
6,4,37,3,3,3
6,5,35,1,2,6
6,5,35,2,2,5
6,5,35,3,3,5
6,6,4,1,2,4
6,6,4,2,2,5
6,6,4,3,3,5
6,7,20,1,2,3
6,7,20,2,1,3
6,7,20,3,2,3
6,8,41,1,2,6
6,8,41,2,2,5
6,8,41,3,3,6
6,9,1,1,3,6
6,9,1,2,4,6
6,9,1,3,3,6
6,11,24,1,3,5
6,11,24,2,4,5
6,11,24,3,3,5
6,12,17,1,4,6
6,12,17,2,4,5
6,12,17,3,4,6
6,13,19,1,3,6
6,13,19,2,2,6
6,13,19,3,3,5
6,14,30,1,2,5
6,14,30,2,2,6
6,14,30,3,3,5
6,15,22,1,3,9
6,15,22,2,3,9
6,15,22,3,3,9
6,16,47,1,3,4
6,16,47,2,3,5
6,16,47,3,3,4
6,17,36,1,3,5
6,17,36,2,3,5
6,17,36,3,3,5
6,18,23,1,3,4
6,18,23,2,4,4
6,18,23,3,3,3
6,19,32,1,2,6
6,19,32,2,3,5
6,19,32,3,2,5
6,20,44,1,2,8
6,20,44,2,2,7
6,20,44,3,2,7
6,21,45,1,3,7
6,21,45,2,3,6
6,21,45,3,3,5
6,22,42,1,2,8
6,22,42,2,2,8
6,22,42,3,2,8
6,23,11,1,3,5
6,23,11,2,2,6
6,23,11,3,3,6
6,24,21,1,3,5
6,24,21,2,2,5
6,24,21,3,2,4
6,25,18,1,2,4
6,25,18,2,2,5
6,25,18,3,1,4
6,26,10,1,3,7
6,26,10,2,3,7
6,26,10,3,2,7
6,27,40,1,3,3
6,27,40,2,3,3
6,27,40,3,3,3
6,28,28,1,2,7
6,28,28,2,3,8
6,28,28,3,2,8
6,29,50,1,3,3
6,29,50,2,2,4
6,29,50,3,3,4
6,30,29,1,2,8
6,30,29,2,2,8
6,30,29,3,2,8
6,31,8,1,3,7
6,31,8,2,3,7
6,31,8,3,3,7
6,32,27,1,2,4
6,32,27,2,2,3
6,32,27,3,3,5
6,33,49,1,3,8
6,33,49,2,3,7
6,33,49,3,2,8
6,34,7,1,3,6
6,34,7,2,2,6
6,34,7,3,3,6
6,35,9,1,2,7
6,35,9,2,3,7
6,35,9,3,3,6
6,36,15,1,2,5
6,36,15,2,2,6
6,36,15,3,1,6
6,37,46,1,2,4
6,37,46,2,1,5
6,37,46,3,2,5
6,38,39,1,2,6
6,38,39,2,2,5
6,38,39,3,3,4
6,39,34,1,3,9
6,39,34,2,2,9
6,39,34,3,3,9
6,40,31,1,5,8
6,40,31,2,4,8
6,40,31,3,3,8
6,41,16,1,4,8
6,41,16,2,3,8
6,41,16,3,3,8
6,42,38,1,2,6
6,42,38,2,2,6
6,42,38,3,2,6
6,43,25,1,3,7
6,43,25,2,3,7
6,43,25,3,2,7
6,44,26,1,4,6
6,44,26,2,4,6
6,44,26,3,4,6
6,45,33,1,2,5
6,45,33,2,1,5
6,45,33,3,1,6
6,46,2,1,2,6
6,46,2,2,1,5
6,46,2,3,2,5
6,47,5,1,3,4
6,47,5,2,3,4
6,47,5,3,3,4
6,48,43,1,1,7
6,48,43,2,2,7
6,48,43,3,1,7
6,49,14,1,4,8
6,49,14,2,3,7
6,49,14,3,2,6
6,50,12,1,3,3
6,50,12,2,3,4
6,50,12,3,2,4
6,52,13,1,5,4
6,52,13,2,4,5
6,52,13,3,6,3
7,1,19,1,2,6
7,1,19,2,3,7
7,1,19,3,3,6
7,2,45,1,2,8
7,2,45,2,2,9
7,2,45,3,3,9
7,3,46,1,1,7
7,3,46,2,1,5
7,3,46,3,2,4
7,4,50,1,2,5
7,4,50,2,2,3
7,4,50,3,2,4
7,5,27,1,2,3
7,5,27,2,1,3
7,5,27,3,2,2
7,6,23,1,3,4
7,6,23,2,3,5
7,6,23,3,2,5
7,8,41,1,2,6
7,8,41,2,2,5
7,8,41,3,2,7
7,9,15,1,2,5
7,9,15,2,2,4
7,9,15,3,1,5
7,10,9,1,2,6
7,10,9,2,2,8
7,10,9,3,2,7
7,11,48,1,2,5
7,11,48,2,2,4
7,11,48,3,3,4
7,12,36,1,3,5
7,12,36,2,2,4
7,12,36,3,3,4
7,13,8,1,2,6
7,13,8,2,2,4
7,13,8,3,3,5
7,14,47,1,2,4
7,14,47,2,2,5
7,14,47,3,2,6
7,15,26,1,5,5
7,15,26,2,5,4
7,15,26,3,5,6
7,16,13,1,1,3
7,16,13,2,1,7
7,16,13,3,1,5
7,17,30,1,2,6
7,17,30,2,1,5
7,17,30,3,2,5
7,18,32,1,2,6
7,18,32,2,2,7
7,18,32,3,2,5
7,19,28,1,2,6
7,19,28,2,2,7
7,19,28,3,2,5
7,20,49,1,2,7
7,20,49,2,2,6
7,20,49,3,2,5
7,21,31,1,3,4
7,21,31,2,3,8
7,21,31,3,3,5
7,22,2,1,2,5
7,22,2,2,2,6
7,22,2,3,1,5
7,23,25,1,3,7
7,23,25,2,2,7
7,23,25,3,2,6
7,24,16,1,3,8
7,24,16,2,3,7
7,24,16,3,2,8
7,25,33,1,2,6
7,25,33,2,1,5
7,25,33,3,2,5
7,26,22,1,3,8
7,26,22,2,2,9
7,26,22,3,2,8
7,27,21,1,3,5
7,27,21,2,2,6
7,27,21,3,3,7
7,28,5,1,2,5
7,28,5,2,2,4
7,28,5,3,2,6
7,29,20,1,3,3
7,29,20,2,3,2
7,29,20,3,2,3
7,30,35,1,3,8
7,30,35,2,3,6
7,30,35,3,2,5
7,32,38,1,2,6
7,32,38,2,2,5
7,32,38,3,2,4
7,33,4,1,2,6
7,33,4,2,2,5
7,33,4,3,2,4
7,34,40,1,3,3
7,34,40,2,2,4
7,34,40,3,3,2
7,35,17,1,3,3
7,35,17,2,3,4
7,35,17,3,2,3
7,36,39,1,3,7
7,36,39,2,3,6
7,36,39,3,3,5
7,37,43,1,2,7
7,37,43,2,2,6
7,37,43,3,2,5
7,38,3,1,3,5
7,38,3,2,3,7
7,38,3,3,2,6
7,39,10,1,3,6
7,39,10,2,2,5
7,39,10,3,2,6
7,40,42,1,3,8
7,40,42,2,2,8
7,40,42,3,2,7
7,41,1,1,3,6
7,41,1,2,2,5
7,41,1,3,3,4
7,42,44,1,2,7
7,42,44,2,2,6
7,42,44,3,2,8
7,43,34,1,3,8
7,43,34,2,3,9
7,43,34,3,3,10
7,44,6,1,2,5
7,44,6,2,2,6
7,44,6,3,2,4
7,45,18,1,2,4
7,45,18,2,1,5
7,45,18,3,2,6
7,46,24,1,3,6
7,46,24,2,3,5
7,46,24,3,2,5
7,47,12,1,3,3
7,47,12,2,2,3
7,47,12,3,3,5
7,48,11,1,3,6
7,48,11,2,2,5
7,48,11,3,3,5
7,49,14,1,1,4
7,49,14,2,1,5
7,49,14,3,1,6
7,50,7,1,2,6
7,50,7,2,2,5
7,50,7,3,2,7
7,51,29,1,2,8
7,51,29,2,2,7
7,51,29,3,2,6
7,52,37,1,2,1
7,52,37,2,2,4
7,52,37,3,2,3
8,1,7,1,2,6
8,1,7,2,3,6
8,1,7,3,1,6
8,2,49,1,2,8
8,2,49,2,1,7
8,2,49,3,1,8
8,4,25,1,3,7
8,4,25,2,3,6
8,4,25,3,2,6
8,5,42,1,2,8
8,5,42,2,1,8
8,5,42,3,2,8
8,6,36,1,3,5
8,6,36,2,2,4
8,6,36,3,2,5
8,7,23,1,4,4
8,7,23,2,3,4
8,7,23,3,2,4
8,8,40,1,3,3
8,8,40,2,2,3
8,8,40,3,3,4
8,9,12,1,3,3
8,9,12,2,2,3
8,9,12,3,2,4
8,10,17,1,2,5
8,10,17,2,1,5
8,10,17,3,2,4
8,11,44,1,2,7
8,11,44,2,2,6
8,11,44,3,1,7
8,12,9,1,2,3
8,12,9,2,3,3
8,12,9,3,2,4
8,13,11,1,2,6
8,13,11,2,1,6
8,13,11,3,2,5
8,15,3,1,3,7
8,15,3,2,4,6
8,15,3,3,3,6
8,16,20,1,1,3
8,16,20,2,1,4
8,16,20,3,2,3
8,17,47,1,2,4
8,17,47,2,2,3
8,17,47,3,2,5
8,18,2,1,1,5
8,18,2,2,1,6
8,18,2,3,2,5
8,19,50,1,2,3
8,19,50,2,2,4
8,19,50,3,1,4
8,20,46,1,1,4
8,20,46,2,1,5
8,20,46,3,1,6
8,21,33,1,1,5
8,21,33,2,1,6
8,21,33,3,1,4
8,22,21,1,2,5
8,22,21,2,3,5
8,22,21,3,2,4
8,23,29,1,3,7
8,23,29,2,3,8
8,23,29,3,2,8
8,24,30,1,1,5
8,24,30,2,1,6
8,24,30,3,2,5
8,25,39,1,3,7
8,25,39,2,2,7
8,25,39,3,2,6
8,26,6,1,2,6
8,26,6,2,2,5
8,26,6,3,1,6
8,27,43,1,2,6
8,27,43,2,1,6
8,27,43,3,1,7
8,28,41,1,2,6
8,28,41,2,2,7
8,28,41,3,1,6
8,29,34,1,3,9
8,29,34,2,3,8
8,29,34,3,2,9
8,30,27,1,2,4
8,30,27,2,2,3
8,30,27,3,1,4
8,31,37,1,4,1
8,31,37,2,4,2
8,31,37,3,3,2
8,32,28,1,2,8
8,32,28,2,2,7
8,32,28,3,1,7
8,33,5,1,2,4
8,33,5,2,2,5
8,33,5,3,3,4
8,34,35,1,2,6
8,34,35,2,1,6
8,34,35,3,2,7
8,35,26,1,2,5
8,35,26,2,2,6
8,35,26,3,1,5
8,36,10,1,2,7
8,36,10,2,2,6
8,36,10,3,2,5
8,37,18,1,2,4
8,37,18,2,1,5
8,37,18,3,1,6
8,38,4,1,1,4
8,38,4,2,1,5
8,38,4,3,2,5
8,39,24,1,2,6
8,39,24,2,3,5
8,39,24,3,2,5
8,40,48,1,2,4
8,40,48,2,2,5
8,40,48,3,1,5
