sport,image,box_idx,x1,y1,x2,y2,w,h,area_px,cx_norm,cy_norm,conf
basketball,/content/drive/MyDrive/spotball_eval/basketball/11.png,3,304.3004150390625,140.58413696289062,355.090087890625,284.0264892578125,50.7896728515625,143.44235229492188,7285.390146117657,0.5151488304138183,0.5897369808620877,0.787861704826355
basketball,/content/drive/MyDrive/spotball_eval/basketball/11.png,4,86.74876403808594,164.32489013671875,132.5048065185547,238.5350341796875,45.75604248046875,74.21014404296875,3395.562503311783,0.17129185199737548,0.5595276726616754,0.7272148728370667
basketball,/content/drive/MyDrive/spotball_eval/basketball/12.png,0,229.29681396484375,98.18377685546875,415.00018310546875,357.122802734375,185.703369140625,258.93902587890625,48085.84950770438,0.5033570289611816,0.6323702494303386,0.8035697340965271
basketball,/content/drive/MyDrive/spotball_eval/basketball/12.png,1,226.65438842773438,138.9415740966797,347.7777404785156,357.51995849609375,121.12335205078125,218.57838439941406,26474.94660430122,0.4487751007080078,0.689529906378852,0.7572337985038757
basketball,/content/drive/MyDrive/spotball_eval/basketball/12.png,2,338.373291015625,104.81192016601562,461.24273681640625,357.506591796875,122.86944580078125,252.69467163085938,31048.45426009409,0.6247000217437744,0.6421090443929036,0.6007806658744812
basketball,/content/drive/MyDrive/spotball_eval/basketball/13.png,0,195.79283142089844,160.91610717773438,358.9046630859375,357.5299987792969,163.11183166503906,196.6138916015625,32070.0519899223,0.4333574175834656,0.7200640360514323,0.45629453659057617
basketball,/content/drive/MyDrive/spotball_eval/basketball/13.png,1,299.7298583984375,160.49703979492188,363.15478515625,358.0993347167969,63.4249267578125,197.602294921875,12532.911082595587,0.5178786277770996,0.7202727423773871,0.356056809425354
basketball,/content/drive/MyDrive/spotball_eval/basketball/15.png,0,323.5994873046875,87.11831665039062,468.73406982421875,331.46405029296875,145.13458251953125,244.34573364257812,35463.01604264416,0.619010591506958,0.5813643985324436,0.9081639647483826
basketball,/content/drive/MyDrive/spotball_eval/basketball/15.png,1,235.869384765625,82.82974243164062,435.07623291015625,345.0158386230469,199.20684814453125,262.18609619140625,52229.26584960893,0.5241762638092041,0.594229973687066,0.9059434533119202
basketball,/content/drive/MyDrive/spotball_eval/basketball/15.png,2,561.3309326171875,68.25077056884766,639.0,284.7242736816406,77.6690673828125,216.47350311279297,16813.29509986099,0.9377585411071777,0.4902431170145671,0.8782002925872803
basketball,/content/drive/MyDrive/spotball_eval/basketball/16.png,0,3.813995361328125,143.97930908203125,158.3302001953125,342.72930908203125,154.51620483398438,198.75,30710.095710754395,0.12667515277862548,0.6759841918945313,0.9289279580116272
basketball,/content/drive/MyDrive/spotball_eval/basketball/16.png,1,325.87091064453125,78.7894515991211,476.27374267578125,298.5252380371094,150.40283203125,219.73578643798828,33048.88457888737,0.6266755104064942,0.5240481800503201,0.5233713388442993
basketball,/content/drive/MyDrive/spotball_eval/basketball/18.png,0,504.9595947265625,110.96894073486328,621.350341796875,328.20159912109375,116.3907470703125,217.23265838623047,25283.87139764335,0.8799296379089355,0.6099590831332736,0.9235003590583801
basketball,/content/drive/MyDrive/spotball_eval/basketball/18.png,1,401.9473876953125,105.46204376220703,483.64276123046875,329.05645751953125,81.69537353515625,223.59441375732422,18266.62915227888,0.6918673038482666,0.6034979184468587,0.8964755535125732
basketball,/content/drive/MyDrive/spotball_eval/basketball/18.png,2,98.11837005615234,39.985443115234375,191.29458618164062,319.1122131347656,93.17621612548828,279.12677001953125,26007.976249749307,0.22610387206077576,0.49874674479166664,0.7479432821273804
basketball,/content/drive/MyDrive/spotball_eval/basketball/18.png,3,41.63080978393555,45.15087890625,127.09236145019531,331.8013916015625,85.46155166625977,286.6505126953125,24497.5976008703,0.13181497752666474,0.5235448201497396,0.6640483140945435
basketball,/content/drive/MyDrive/spotball_eval/basketball/19.png,0,325.20245361328125,208.16705322265625,392.99224853515625,359.0,67.789794921875,150.83294677734375,10224.93452949822,0.5610896110534668,0.7877320183648003,0.8735293745994568
basketball,/content/drive/MyDrive/spotball_eval/basketball/19.png,1,29.308073043823242,271.27276611328125,68.18031311035156,358.24542236328125,38.87224006652832,86.97265625,3380.8219729736447,0.07616280168294906,0.874330817328559,0.845296323299408
basketball,/content/drive/MyDrive/spotball_eval/basketball/19.png,2,172.90145874023438,242.22210693359375,217.81857299804688,359.0,44.9171142578125,116.77789306640625,5245.32596565038,0.3052500247955322,0.8350307040744358,0.8356658816337585
basketball,/content/drive/MyDrive/spotball_eval/basketball/19.png,3,384.2661437988281,237.13409423828125,429.8098449707031,359.0,45.543701171875,121.86590576171875,5550.224395051599,0.6359968662261963,0.8279640197753906,0.8241031169891357
basketball,/content/drive/MyDrive/spotball_eval/basketball/19.png,4,205.30441284179688,253.168212890625,264.2827453613281,359.0,58.97833251953125,105.831787109375,6241.78233127296,0.3668649673461914,0.850233629014757,0.807767391204834
basketball,/content/drive/MyDrive/spotball_eval/basketball/19.png,5,241.12481689453125,270.14312744140625,269.4735107421875,351.37274169921875,28.34869384765625,81.2296142578125,2302.7534659579396,0.39890494346618655,0.8632164849175348,0.6748715043067932
basketball,/content/drive/MyDrive/spotball_eval/basketball/2.png,0,569.2303466796875,119.69003295898438,636.2415771484375,284.9800109863281,67.01123046875,165.28997802734375,11076.284811764956,0.9417749404907226,0.5620417277018229,0.8742418885231018
basketball,/content/drive/MyDrive/spotball_eval/basketball/2.png,1,293.27081298828125,132.31549072265625,352.29815673828125,287.03057861328125,59.02734375,154.715087890625,9132.420676231384,0.5043507575988769,0.5824250962999132,0.828948974609375
basketball,/content/drive/MyDrive/spotball_eval/basketball/2.png,2,186.36746215820312,108.1099853515625,293.0808410644531,302.3995361328125,106.71337890625,194.28955078125,20733.294450044632,0.3745689868927002,0.5701521131727431,0.5992181897163391
basketball,/content/drive/MyDrive/spotball_eval/basketball/2.png,3,224.18434143066406,107.57707977294922,292.45703125,304.17498779296875,68.27268981933594,196.59790802001953,13422.26799338113,0.4036260724067688,0.5718778716193305,0.31570836901664734
basketball,/content/drive/MyDrive/spotball_eval/basketball/22.png,0,183.26611328125,183.52471923828125,259.6858825683594,359.0,76.41976928710938,175.47528076171875,13409.78047140129,0.34605624675750735,0.7535065544976128,0.8825043439865112
basketball,/content/drive/MyDrive/spotball_eval/basketball/22.png,1,515.7390747070312,119.03280639648438,621.6393432617188,287.750244140625,105.9002685546875,168.71743774414062,17867.22196696326,0.888576889038086,0.5649764590793186,0.8632628917694092
basketball,/content/drive/MyDrive/spotball_eval/basketball/22.png,2,227.60147094726562,174.4195556640625,321.5790710449219,350.7786865234375,93.97760009765625,176.359130859375,16573.80787347257,0.4290472984313965,0.7294420030381944,0.7869763970375061
basketball,/content/drive/MyDrive/spotball_eval/basketball/22.png,3,89.11347961425781,163.79647827148438,164.4251708984375,324.2931823730469,75.31169128417969,160.4967041015625,12087.27823142521,0.1980770707130432,0.6779023064507379,0.7466134428977966
basketball,/content/drive/MyDrive/spotball_eval/basketball/22.png,4,150.24560546875,152.11306762695312,217.34735107421875,345.2427062988281,67.10174560546875,193.129638671875,12959.335883036256,0.28718199729919436,0.6907719082302517,0.6027926206588745
basketball,/content/drive/MyDrive/spotball_eval/basketball/22.png,5,483.6229248046875,132.36187744140625,536.5584716796875,251.44085693359375,52.935546875,119.0789794921875,6303.510900735855,0.797016716003418,0.5330593532986111,0.32086631655693054
basketball,/content/drive/MyDrive/spotball_eval/basketball/23.png,0,390.82586669921875,116.296630859375,549.3378295898438,358.656005859375,158.511962890625,242.359375,38416.86025619507,0.7345028877258301,0.6596564398871527,0.9235889315605164
basketball,/content/drive/MyDrive/spotball_eval/basketball/23.png,1,236.42779541015625,150.69659423828125,405.30877685546875,348.4644775390625,168.8809814453125,197.76788330078125,33399.234230197966,0.5013566970825195,0.6932792663574219,0.8825997114181519
basketball,/content/drive/MyDrive/spotball_eval/basketball/24.png,0,265.6571350097656,122.15078735351562,472.4433288574219,357.9525146484375,206.78619384765625,235.80172729492188,48760.54169001989,0.5766409873962403,0.6668101416693794,0.9337762594223022
basketball,/content/drive/MyDrive/spotball_eval/basketball/24.png,1,431.6026611328125,263.2392578125,520.3413696289062,359.0,88.73870849609375,95.7607421875,8497.68458634615,0.7437062740325928,0.86422119140625,0.9042338132858276
basketball,/content/drive/MyDrive/spotball_eval/basketball/24.png,2,169.84738159179688,21.5633544921875,284.0156555175781,297.6859130859375,114.16827392578125,276.12255859375,31524.435906618834,0.3545804977416992,0.4434017605251736,0.6470176577568054
basketball,/content/drive/MyDrive/spotball_eval/basketball/24.png,3,130.684326171875,87.56926727294922,294.82354736328125,304.57110595703125,164.13922119140625,217.00183868408203,35618.5127987084,0.3324280261993408,0.5446394072638617,0.3033653497695923
basketball,/content/drive/MyDrive/spotball_eval/basketball/25.png,0,116.23519897460938,129.25213623046875,311.7882995605469,358.29217529296875,195.5531005859375,229.0400390625,44789.48979699612,0.3343933582305908,0.6771448771158854,0.9152467250823975
basketball,/content/drive/MyDrive/spotball_eval/basketball/25.png,1,471.3743896484375,128.60903930664062,599.10595703125,339.3085021972656,127.7315673828125,210.699462890625,26912.97264173627,0.8363127708435059,0.6498854743109809,0.815170407295227
basketball,/content/drive/MyDrive/spotball_eval/basketball/25.png,2,181.97071838378906,151.97174072265625,396.610107421875,358.51544189453125,214.63938903808594,206.543701171875,44332.413829196244,0.452016270160675,0.7090099758572048,0.7784549593925476
basketball,/content/drive/MyDrive/spotball_eval/basketball/25.png,3,378.5472412109375,135.67684936523438,515.8546142578125,310.07861328125,137.307373046875,174.40176391601562,23946.64805804938,0.6987514495849609,0.6191048092312283,0.7471510767936707
basketball,/content/drive/MyDrive/spotball_eval/basketball/26.png,0,54.002716064453125,168.57586669921875,176.85385131835938,330.740234375,122.85113525390625,162.16436767578125,19922.076666701585,0.18035669326782228,0.6934945848253038,0.9125789403915405
basketball,/content/drive/MyDrive/spotball_eval/basketball/26.png,1,487.8133544921875,166.85848999023438,558.480712890625,304.2994079589844,70.6673583984375,137.44091796875,9712.586608707905,0.8174172401428222,0.6543859693739149,0.9061636328697205
basketball,/content/drive/MyDrive/spotball_eval/basketball/26.png,2,256.6702575683594,141.0650634765625,326.8403015136719,314.70538330078125,70.1700439453125,173.64031982421875,12184.348872743547,0.4558676242828369,0.6330145094129774,0.8734343647956848
basketball,/content/drive/MyDrive/spotball_eval/basketball/26.png,3,0.5135078430175781,184.6370849609375,45.976890563964844,283.73370361328125,45.463382720947266,99.09661865234375,4505.267500143265,0.036320623755455014,0.6505149841308594,0.8257274627685547
basketball,/content/drive/MyDrive/spotball_eval/basketball/26.png,4,207.84127807617188,116.98138427734375,277.9232177734375,284.2772216796875,70.08193969726562,167.29583740234375,11724.41678843461,0.37950351238250735,0.5573036193847656,0.8124322891235352
basketball,/content/drive/MyDrive/spotball_eval/basketball/27.png,0,195.7906494140625,148.51882934570312,296.3187255859375,326.5148620605469,100.528076171875,177.99603271484375,17893.598735049367,0.38446044921875,0.6597690158420139,0.920610785484314
basketball,/content/drive/MyDrive/spotball_eval/basketball/27.png,1,338.0337829589844,206.36643981933594,468.8271179199219,326.3111572265625,130.7933349609375,119.94471740722656,15687.969600638375,0.6303600788116455,0.7398299958970812,0.8216539621353149
basketball,/content/drive/MyDrive/spotball_eval/basketball/28.png,0,21.234756469726562,138.22100830078125,140.45242309570312,358.52679443359375,119.21766662597656,220.3057861328125,26264.34176695533,0.12631810903549195,0.689927503797743,0.9259909987449646
basketball,/content/drive/MyDrive/spotball_eval/basketball/28.png,1,300.5516357421875,58.25489044189453,389.1390380859375,263.20489501953125,88.58740234375,204.95000457763672,18155.98851587251,0.5388208389282226,0.44647192425198023,0.8977355360984802
basketball,/content/drive/MyDrive/spotball_eval/basketball/28.png,2,598.8330078125,128.36044311523438,639.0,357.3868713378906,40.1669921875,229.02642822265625,9199.302753150463,0.9670570373535157,0.6746490478515625,0.8923794627189636
basketball,/content/drive/MyDrive/spotball_eval/basketball/28.png,3,126.18072509765625,172.80340576171875,272.72308349609375,357.9952392578125,146.5423583984375,185.19183349609375,27138.448036648333,0.3116436004638672,0.7372203403049045,0.891777515411377
basketball,/content/drive/MyDrive/spotball_eval/basketball/28.png,4,110.74517822265625,45.648223876953125,213.83193969726562,259.85284423828125,103.08676147460938,214.20462036132812,22081.660605947487,0.253575873374939,0.42430703904893663,0.8692788481712341
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,0,223.31021118164062,192.87440490722656,259.2822265625,296.2589111328125,35.972015380859375,103.38450622558594,3718.949048089329,0.37702534198760984,0.6793518278333875,0.8853195309638977
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,1,410.10650634765625,181.47601318359375,463.74017333984375,283.472900390625,53.6336669921875,101.99688720703125,5470.467082701623,0.6826927185058593,0.6457623799641927,0.8627306818962097
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,2,23.1796875,178.82440185546875,88.32208251953125,354.95892333984375,65.14239501953125,176.134521484375,11473.82457511127,0.08711075782775879,0.741365729437934,0.8479138016700745
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,3,129.96432495117188,174.09161376953125,156.05410766601562,244.59552001953125,26.08978271484375,70.50390625,1839.4315946102142,0.22345190048217772,0.5815099080403646,0.8225460052490234
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,4,339.7578125,165.2404327392578,362.0740966796875,225.4445343017578,22.3162841796875,60.2041015625,1343.5318392515182,0.5483061790466308,0.5426180097791884,0.7358611226081848
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,5,512.9539794921875,180.3248291015625,545.8143310546875,273.79388427734375,32.8603515625,93.46905517578125,3071.426013290882,0.8271627426147461,0.6307204352484809,0.6903689503669739
basketball,/content/drive/MyDrive/spotball_eval/basketball/29.png,6,214.7599334716797,192.57211303710938,237.9607696533203,252.86148071289062,23.200836181640625,60.28936767578125,1398.7637429405004,0.35368804931640624,0.6186577690972223,0.6060370206832886
basketball,/content/drive/MyDrive/spotball_eval/basketball/3.png,0,341.354736328125,181.3526153564453,394.2882080078125,310.10821533203125,52.9334716796875,128.75559997558594,6815.480904908851,0.5747210502624511,0.6825844870673285,0.9182441234588623
basketball,/content/drive/MyDrive/spotball_eval/basketball/3.png,1,248.26266479492188,200.97265625,308.1046447753906,357.91961669921875,59.84197998046875,156.94696044921875,9392.01686519757,0.4346619606018066,0.7762392679850261,0.8811716437339783
basketball,/content/drive/MyDrive/spotball_eval/basketball/3.png,2,232.969482421875,164.80776977539062,261.16082763671875,265.8663330078125,28.19134521484375,101.05856323242188,2848.976843001321,0.38603930473327636,0.5981584760877822,0.7777867913246155
basketball,/content/drive/MyDrive/spotball_eval/basketball/3.png,3,259.4613037109375,153.0376739501953,287.1697998046875,220.4411163330078,27.70849609375,67.4034423828125,1867.6480199694633,0.42705554962158204,0.5187205420600043,0.5150825381278992
basketball,/content/drive/MyDrive/spotball_eval/basketball/3.png,4,292.112060546875,194.75326538085938,320.71038818359375,255.73690795898438,28.59832763671875,60.983642578125,1744.0301909297705,0.47876753807067873,0.6256807963053386,0.3917074501514435
basketball,/content/drive/MyDrive/spotball_eval/basketball/3.png,5,291.3447265625,194.4031982421875,348.18145751953125,256.0733337402344,56.83673095703125,61.670135498046875,3505.1288993861526,0.4996298313140869,0.6256618499755859,0.3466585874557495
basketball,/content/drive/MyDrive/spotball_eval/basketball/30.png,0,342.7296142578125,100.84900665283203,520.3555908203125,340.42987060546875,177.6259765625,239.58086395263672,42555.78492527455,0.6742853164672852,0.6128873295254178,0.9425489902496338
basketball,/content/drive/MyDrive/spotball_eval/basketball/30.png,1,193.1549530029297,60.7510986328125,373.41314697265625,305.2028503417969,180.25819396972656,244.45175170898438,44064.43127579754,0.44263132810592654,0.5082693735758463,0.9159973859786987
basketball,/content/drive/MyDrive/spotball_eval/basketball/31.png,0,301.06378173828125,126.35183715820312,404.70379638671875,295.8733825683594,103.6400146484375,169.52154541015625,17569.215449534357,0.5513809204101563,0.5864239162868924,0.9057012796401978
basketball,/content/drive/MyDrive/spotball_eval/basketball/31.png,1,0.14444732666015625,119.30975341796875,110.95429992675781,327.1093444824219,110.80985260009766,207.79959106445312,23026.24205621262,0.08679589629173279,0.6200265248616537,0.8849666118621826
basketball,/content/drive/MyDrive/spotball_eval/basketball/31.png,2,396.819580078125,138.00924682617188,541.9873046875,313.1281433105469,145.167724609375,175.118896484375,25421.611738741398,0.7334428787231445,0.6265797085232205,0.8832092881202698
basketball,/content/drive/MyDrive/spotball_eval/basketball/31.png,3,201.7030029296875,132.28814697265625,291.81610107421875,298.2048645019531,90.11309814453125,165.91671752929688,14951.269450535998,0.38556180000305174,0.5979069603814019,0.8384549021720886
basketball,/content/drive/MyDrive/spotball_eval/basketball/32.png,0,250.896728515625,204.93557739257812,317.052734375,303.4306945800781,66.156005859375,98.4951171875,6516.043549776077,0.4437105178833008,0.7060642666286893,0.8931085467338562
basketball,/content/drive/MyDrive/spotball_eval/basketball/32.png,1,369.13201904296875,182.780517578125,422.20501708984375,278.9375915527344,53.072998046875,96.15707397460938,5103.344199247658,0.6182320594787598,0.641275151570638,0.871350109577179
basketball,/content/drive/MyDrive/spotball_eval/basketball/32.png,2,307.49139404296875,206.70993041992188,351.90985107421875,312.5569763183594,44.41845703125,105.8470458984375,4701.562460124493,0.5151572227478027,0.7212040371365017,0.8609156608581543
basketball,/content/drive/MyDrive/spotball_eval/basketball/32.png,3,126.13114929199219,176.52230834960938,176.97389221191406,250.48336791992188,50.842742919921875,73.9610595703125,3760.383137818426,0.23680081367492675,0.5930634392632379,0.7787990570068359
basketball,/content/drive/MyDrive/spotball_eval/basketball/32.png,4,90.08876037597656,174.46090698242188,146.9090576171875,249.767333984375,56.82029724121094,75.30642700195312,4278.93356642453,0.1851545453071594,0.5892058902316624,0.7137804627418518
basketball,/content/drive/MyDrive/spotball_eval/basketball/32.png,5,392.8522644042969,173.01174926757812,417.6408386230469,237.28396606445312,24.78857421875,64.272216796875,1593.2166162729263,0.6331977367401123,0.5698551601833768,0.5108922123908997
basketball,/content/drive/MyDrive/spotball_eval/basketball/33.png,0,110.85608673095703,44.92132568359375,346.6822509765625,330.60186767578125,235.82616424560547,285.6805419921875,67370.9464176232,0.35745182633399963,0.5215599907769097,0.931188702583313
basketball,/content/drive/MyDrive/spotball_eval/basketball/33.png,1,377.70611572265625,12.71331787109375,542.4278564453125,353.88720703125,164.72174072265625,341.17388916015625,56198.75691157952,0.7188546657562256,0.5091673956976996,0.9131112694740295
basketball,/content/drive/MyDrive/spotball_eval/basketball/35.png,0,267.0128173828125,116.26174926757812,332.7213134765625,241.9720458984375,65.70849609375,125.71029663085938,8260.234535112977,0.46854228973388673,0.49754693773057723,0.9032118320465088
basketball,/content/drive/MyDrive/spotball_eval/basketball/35.png,1,324.89605712890625,130.7342529296875,390.04962158203125,256.3771057128906,65.153564453125,125.64285278320312,8186.079706884921,0.5585513114929199,0.5376546647813585,0.8275265097618103
basketball,/content/drive/MyDrive/spotball_eval/basketball/35.png,2,42.68132019042969,186.043212890625,129.37835693359375,359.0,86.69703674316406,172.956787109375,14994.840927001089,0.13442162275314332,0.7570044623480903,0.7927697896957397
basketball,/content/drive/MyDrive/spotball_eval/basketball/35.png,3,8.550537109375,184.25115966796875,140.16348266601562,343.30523681640625,131.61294555664062,159.0540771484375,20933.575596299022,0.11618282794952392,0.7327172173394098,0.6209828853607178
basketball,/content/drive/MyDrive/spotball_eval/basketball/35.png,4,71.00669860839844,183.8835906982422,138.9589385986328,344.47125244140625,67.95223999023438,160.58766174316406,10912.291330242064,0.16403565406799317,0.7338261710272895,0.5766890048980713
basketball,/content/drive/MyDrive/spotball_eval/basketball/36.png,0,160.74777221679688,161.9672393798828,297.9272155761719,358.16937255859375,137.179443359375,196.20213317871094,26914.899415377527,0.3583398342132568,0.7224119610256619,0.9335718750953674
basketball,/content/drive/MyDrive/spotball_eval/basketball/36.png,1,359.52435302734375,162.15818786621094,496.78558349609375,327.691162109375,137.26123046875,165.53297424316406,22721.2597277686,0.6689921379089355,0.680346319410536,0.9254642724990845
basketball,/content/drive/MyDrive/spotball_eval/basketball/36.png,2,593.0028076171875,142.46408081054688,639.0,328.03363037109375,45.9971923828125,185.56954956054688,8535.678271528333,0.9625021934509277,0.6534690433078342,0.8910350203514099
basketball,/content/drive/MyDrive/spotball_eval/basketball/36.png,3,289.14300537109375,170.05020141601562,355.5166015625,321.5122985839844,66.37359619140625,151.46209716796875,10053.084075730294,0.5036403179168701,0.6827256944444444,0.7037099003791809
basketball,/content/drive/MyDrive/spotball_eval/basketball/36.png,4,333.1187744140625,152.5443115234375,372.5360107421875,310.4136047363281,39.417236328125,157.86929321289062,6222.77123952657,0.5512928009033203,0.6429971059163412,0.35103172063827515
basketball,/content/drive/MyDrive/spotball_eval/basketball/37.png,0,103.99139404296875,175.55616760253906,202.32571411132812,358.2161865234375,98.33432006835938,182.66001892089844,17961.748764260206,0.23931024074554444,0.7413504918416342,0.9243319034576416
basketball,/content/drive/MyDrive/spotball_eval/basketball/37.png,1,213.41903686523438,193.35198974609375,390.0873718261719,358.517822265625,176.6683349609375,165.16583251953125,29179.57262366265,0.47148938179016114,0.766485850016276,0.9063271880149841
basketball,/content/drive/MyDrive/spotball_eval/basketball/37.png,2,551.674072265625,189.21343994140625,639.0,314.2208251953125,87.325927734375,125.00738525390625,10916.385890945792,0.9302141189575195,0.6992142571343316,0.9050840735435486
basketball,/content/drive/MyDrive/spotball_eval/basketball/37.png,3,245.36521911621094,179.9759521484375,288.5435791015625,280.0254821777344,43.17835998535156,100.04953002929688,4319.974623970222,0.4171162486076355,0.638890881008572,0.8567346930503845
basketball,/content/drive/MyDrive/spotball_eval/basketball/37.png,4,316.290283203125,181.55953979492188,394.86865234375,303.7679138183594,78.578369140625,122.2083740234375,9602.93472608924,0.5555929183959961,0.674065907796224,0.7009766101837158
basketball,/content/drive/MyDrive/spotball_eval/basketball/40.png,0,299.3465576171875,166.89959716796875,355.87322998046875,288.27777099609375,56.52667236328125,121.378173828125,6861.104264035821,0.511890459060669,0.6321907891167535,0.8466506600379944
basketball,/content/drive/MyDrive/spotball_eval/basketball/40.png,1,255.17855834960938,175.39132690429688,310.0534973144531,291.37750244140625,54.87493896484375,115.98617553710938,6364.73430336453,0.4415875434875488,0.648290040757921,0.7961591482162476
basketball,/content/drive/MyDrive/spotball_eval/basketball/40.png,2,350.68170166015625,160.4061279296875,388.96087646484375,273.5491027832031,38.2791748046875,113.14297485351562,4331.019712340087,0.5778457641601562,0.6027155982123481,0.7847045660018921
basketball,/content/drive/MyDrive/spotball_eval/basketball/40.png,3,436.89666748046875,164.7440185546875,465.53753662109375,275.4127197265625,28.640869140625,110.668701171875,3169.6477882266045,0.7050267219543457,0.6113288031684028,0.7164656519889832
basketball,/content/drive/MyDrive/spotball_eval/basketball/40.png,4,206.5194091796875,170.40072631835938,239.33929443359375,283.5901184082031,32.81988525390625,113.18939208984375,3714.8628603480756,0.348327112197876,0.6305428398980035,0.6884551048278809
basketball,/content/drive/MyDrive/spotball_eval/basketball/40.png,5,190.14390563964844,168.22052001953125,218.7524871826172,276.0630798339844,28.60858154296875,107.84255981445312,3085.222666254267,0.319450306892395,0.617060555352105,0.41304123401641846
basketball,/content/drive/MyDrive/spotball_eval/basketball/42.png,0,308.04510498046875,134.5382080078125,404.15826416015625,270.0307312011719,96.1131591796875,135.49252319335938,13022.61444934085,0.5564088821411133,0.5619013044569228,0.912777841091156
basketball,/content/drive/MyDrive/spotball_eval/basketball/42.png,1,89.8214111328125,133.3671875,145.41571044921875,257.9803466796875,55.59429931640625,124.6131591796875,6927.781270198524,0.18377900123596191,0.5435382419162327,0.8978028893470764
basketball,/content/drive/MyDrive/spotball_eval/basketball/42.png,2,205.22837829589844,145.64541625976562,313.5362548828125,281.0674133300781,108.30787658691406,135.4219970703125,14667.268945844844,0.4052848696708679,0.5926567077636719,0.8885725140571594
basketball,/content/drive/MyDrive/spotball_eval/basketball/42.png,3,525.29541015625,149.1517333984375,599.721923828125,258.12451171875,74.426513671875,108.9727783203125,8110.463975518942,0.8789197921752929,0.5656614515516493,0.844728946685791
basketball,/content/drive/MyDrive/spotball_eval/basketball/44.png,0,288.77606201171875,225.23240661621094,464.84967041015625,357.9002685546875,176.0736083984375,132.66786193847656,23359.309170013294,0.5887701034545898,0.8099064932929145,0.9008131623268127
basketball,/content/drive/MyDrive/spotball_eval/basketball/44.png,1,161.61077880859375,273.08489990234375,227.00631713867188,359.0,65.39553833007812,85.91510009765625,5618.464221568778,0.30360710620880127,0.8778956943088108,0.8363831639289856
basketball,/content/drive/MyDrive/spotball_eval/basketball/44.png,2,207.8661651611328,252.81787109375,249.9632110595703,359.0,42.0970458984375,106.18212890625,4469.9539541602135,0.3576792001724243,0.8497470431857639,0.7396435737609863
basketball,/content/drive/MyDrive/spotball_eval/basketball/44.png,3,244.38671875,301.499267578125,293.8377685546875,359.0,49.4510498046875,57.500732421875,2843.47158280015,0.4204878807067871,0.9173600938585069,0.5615258812904358
basketball,/content/drive/MyDrive/spotball_eval/basketball/45.png,0,296.8233947753906,188.56411743164062,333.5718078613281,275.7203674316406,36.7484130859375,87.15625,3202.8538780212402,0.4924962520599365,0.6448395623101129,0.8961721062660217
